ID,BorBetter_79,ENVIRONMENTAL.STRUCTURE.....1..._count,ENVIRONMENTAL.STRUCTURE.....2..._count,ENVIRONMENTAL.STRUCTURE.....3..._count,ENVIRONMENTAL.STRUCTURE.....4..._count,ENVIRONMENTAL.STRUCTURE..._count,LECTURE.NOTES.COMPLETE.....1..._count,LECTURE.NOTES.COMPLETE.....2..._count,LECTURE.NOTES.COMPLETE.....3..._count,LECTURE.NOTES.COMPLETE.....4..._count,LECTURE.NOTES.COMPLETE..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....1..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....2..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....3..._count,MONITORING.LEARNING...SELF.ASSESSMENT.....4..._count,MONITORING.LEARNING...SELF.ASSESSMENT..._count,MONITORING.PERFORMANCE.....1..._count,MONITORING.PERFORMANCE.....2..._count,MONITORING.PERFORMANCE.....3..._count,MONITORING.PERFORMANCE.....4..._count,MONITORING.PERFORMANCE..._count,MONITORING.PROCESS.....1..._count,MONITORING.PROCESS.....2..._count,MONITORING.PROCESS.....3..._count,MONITORING.PROCESS.....4..._count,MONITORING.PROCESS..._count,MONITORING.PROGRESS.....1..._count,MONITORING.PROGRESS.....2..._count,MONITORING.PROGRESS.....3..._count,MONITORING.PROGRESS.....4..._count,MONITORING.PROGRESS..._count,PEER.DISCUSSION.....1..._count,PEER.DISCUSSION.....2..._count,PEER.DISCUSSION.....3..._count,PEER.DISCUSSION.....4..._count,PEER.DISCUSSION..._count,PLANNING.....1..._count,PLANNING.....2..._count,PLANNING.....3..._count,PLANNING.....4..._count,PLANNING..._count,POLICY.....1..._count,POLICY.....2..._count,POLICY.....3..._count,POLICY.....4..._count,POLICY..._count
796,0,4,1,0,0,5,1,0,0,3,4,0,22,141,12,175,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0
797,0,1,1,1,0,3,2,8,2,0,12,0,0,0,2,2,1,0,2,1,4,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,3,0,1,6,10,0,0,0,0,0
798,0,1,0,0,0,1,2,8,6,0,16,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,8,0,0,0,0,0
799,1,0,1,0,1,2,4,6,6,2,18,0,5,0,0,5,0,1,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,2,15,0,0,0,0,0
800,1,2,0,2,0,4,4,5,4,2,15,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,3,2,10,0,0,0,0,0
801,0,2,0,0,1,3,2,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0
802,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0
803,0,2,2,0,0,4,2,4,4,3,13,0,0,0,0,0,1,3,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,16,0,0,0,0,0
804,1,0,0,1,0,1,0,2,23,2,27,0,0,75,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,10,0,0,0,0,0
805,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,9,0,0,0,0,0
806,0,0,1,0,0,1,3,10,0,4,17,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,15,1,2,19,0,0,0,0,0
807,0,0,1,0,0,1,2,5,3,2,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0
808,0,1,1,0,0,2,4,4,4,0,12,0,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,1,1,0,0,0,1,16,0,4,6,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
810,1,1,1,0,0,2,0,4,18,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,13,1,0,0,14,2,0,0,0,2
811,0,0,0,0,0,0,0,5,2,2,9,0,3,0,21,24,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,11,0,0,0,0,0
812,0,0,1,0,0,1,0,2,0,2,4,0,0,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
813,1,2,2,0,0,4,6,0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,13,22,2,0,0,0,2
814,1,0,2,0,0,2,2,4,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
815,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,6,0,0,0,0,0
816,1,0,1,0,0,1,0,3,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,0,0,0,0
817,1,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
818,0,2,1,0,0,3,17,0,0,0,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0
819,0,1,0,1,0,2,3,0,2,0,5,0,72,14,5,91,0,0,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,9,20,2,0,0,0,2
820,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0
821,1,0,5,0,0,5,1,8,6,0,15,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0
822,1,3,0,0,0,3,2,4,2,2,10,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,8,0,0,0,0,0
823,1,1,0,0,0,1,0,6,2,2,10,7,0,59,24,90,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,0,0,0,0
824,1,1,3,0,0,4,13,0,0,3,16,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,9,0,2,0,11,0,0,0,0,0
825,0,2,3,0,0,5,0,4,8,3,15,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,3,6,0,0,0,0,0
826,0,0,0,0,0,0,3,0,3,10,16,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,12,0,0,0,0,0
827,1,2,2,2,0,6,4,4,2,9,19,0,17,0,0,17,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,0,0,0,0,0
828,1,0,1,0,0,1,0,6,4,6,16,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0
829,1,0,1,0,1,2,0,4,8,0,12,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,11,0,0,0,0,0
830,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
831,1,2,5,3,0,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,9,0,0,0,0,0
832,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
833,1,7,1,2,0,10,4,12,15,4,35,0,2,0,0,2,0,3,6,4,13,0,0,1,0,1,0,2,0,0,2,1,0,4,0,5,3,34,13,4,54,2,0,6,1,9
834,0,0,1,1,0,2,1,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,10,1,0,0,0,1
835,0,0,3,0,0,3,0,6,4,4,14,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,0,0,0,0,0
836,1,1,0,0,0,1,2,0,6,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
837,1,4,2,1,0,7,8,4,8,2,22,0,38,35,11,84,6,3,6,9,24,5,0,0,0,5,10,0,0,0,10,0,0,0,0,0,13,3,19,2,37,0,0,0,0,0
838,0,8,1,2,2,13,24,0,2,2,28,0,0,0,22,22,0,0,2,26,28,2,0,0,3,5,4,0,0,0,4,0,0,0,1,1,5,0,5,2,12,0,0,0,0,0
839,0,2,0,0,0,2,0,0,10,0,10,0,5,5,3,13,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,12,0,0,0,0,0
840,1,2,1,0,0,3,0,10,0,2,12,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
841,1,1,0,0,0,1,14,8,6,6,34,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,10,0,0,0,0,0
842,1,0,1,0,1,2,0,0,10,2,12,0,0,5,0,5,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,11,16,0,0,0,0,0
843,0,0,1,1,0,2,2,4,7,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,10,0,0,0,0,0
844,0,1,0,1,0,2,0,6,0,5,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,8,21,0,0,0,0,0
845,0,0,2,0,0,2,1,2,2,2,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,14,0,0,0,0,0
846,0,0,0,0,0,0,0,2,0,0,2,0,14,0,0,14,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,7,25,0,1,0,0,1
847,0,0,4,0,0,4,11,4,4,0,19,0,12,24,0,36,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,0,12,0,0,0,0,0
848,1,1,0,1,1,3,2,0,0,6,8,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,9,14,23,0,0,0,0,0
849,0,0,1,0,0,1,0,0,0,2,2,0,0,11,0,11,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0
850,1,0,0,2,0,2,1,4,15,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,7,0,0,0,0,0
851,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0
852,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,13,0,0,0,0,0
853,1,3,1,0,0,4,8,0,0,2,10,31,0,0,40,71,0,0,1,3,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,1,1,7,0,0,0,0,0
854,1,4,0,0,0,4,4,4,4,0,12,0,0,12,0,12,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,0,2,1,10,0,0,0,0,0
855,1,2,0,2,0,4,4,1,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,30,1,0,0,31,0,0,0,0,0
856,1,4,0,0,0,4,2,4,2,6,14,0,42,68,0,110,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,2,2,0,11,0,0,0,0,0
857,1,0,1,1,0,2,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5,0,1,2,8,0,0,0,0,0
858,1,1,0,0,0,1,4,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,4,0,0,0,0,0
859,0,0,1,0,0,1,0,12,4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
860,0,1,0,0,0,1,4,2,2,2,10,0,0,5,19,24,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0
861,0,1,3,0,0,4,1,2,2,2,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0
862,1,1,0,0,0,1,2,2,8,2,14,0,0,10,0,10,1,0,1,1,3,0,0,0,0,0,2,2,2,0,6,0,0,0,0,0,7,2,0,0,9,0,0,0,0,0
863,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0
864,1,2,2,0,0,4,7,12,10,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
865,0,3,1,0,0,4,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,1,0,4,0,1,5,4,6,0,0,10,0,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0
867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
868,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,12,0,0,0,0,0
869,0,1,1,0,0,2,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0
870,1,1,1,1,0,3,6,12,7,6,31,0,0,0,0,0,0,1,5,2,8,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,4,7,0,0,0,0,0
871,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,8,0,0,0,0,0
872,0,0,2,0,0,2,0,3,0,4,7,0,0,0,16,16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,3,8,26,0,0,0,0,0
873,0,1,3,0,0,4,0,9,2,2,13,0,0,0,0,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,0,0,0,0,0
874,1,1,0,0,0,1,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,4,26,0,0,0,0,0
875,0,2,0,1,0,3,1,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,0,0,0,0,0
876,1,1,0,0,0,1,0,0,4,14,18,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,2,7,0,9,0,0,0,0,0
877,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,1,1,1,0,0,2,10,0,0,0,10,2,0,0,0,2,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,3,23,0,0,0,0,0
879,0,0,1,0,0,1,3,9,0,7,19,2,0,6,9,17,0,0,6,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,0,8,19,0,0,0,0,0
880,1,0,0,3,1,4,12,14,22,10,58,0,59,9,0,68,0,0,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,9,4,1,18,0,0,0,0,0
881,0,1,0,0,0,1,9,4,2,10,25,2,0,3,0,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2,1,2,11,0,0,0,0,0
882,1,4,0,0,0,4,2,2,0,0,4,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,10,1,0,0,0,1
883,0,5,1,0,0,6,12,2,4,4,22,0,0,0,0,0,1,0,4,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,5,0,0,0,0,0
884,0,4,1,0,0,5,2,0,5,6,13,0,0,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,19,0,0,0,1,1
885,0,2,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0
886,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
887,1,2,0,0,0,2,0,4,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0
888,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,7,0,0,8,0,0,0,0,0
889,1,1,0,0,0,1,18,0,0,0,18,0,5,0,0,5,1,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,16,1,0,0,17,0,0,0,0,0
890,0,0,2,0,0,2,3,3,2,4,12,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0
891,0,0,4,0,0,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,0,2,0,0,2
892,1,0,4,0,0,4,0,8,0,0,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,13,8,2,0,23,0,0,0,0,0
893,0,0,3,0,0,3,1,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,8,0,0,0,0,0
894,0,0,0,2,0,2,0,2,2,0,4,0,0,0,0,0,0,0,0,1,1,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,5,3,2,10,0,0,0,0,0
895,0,4,0,0,0,4,0,5,2,0,7,7,0,26,0,33,0,0,2,1,3,0,4,0,0,4,7,0,0,0,7,0,0,0,0,0,13,3,6,0,22,0,0,0,0,0
896,0,1,1,1,0,3,14,12,0,0,26,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,18,0,0,0,0,0
897,0,0,1,0,0,1,14,0,0,0,14,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
898,0,0,0,0,0,0,3,19,3,26,51,0,17,0,26,43,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,12,25,0,0,0,0,0
899,0,0,3,0,0,3,2,7,3,0,12,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,9,0,0,0,0,0
900,0,0,3,0,0,3,2,2,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
901,0,0,0,0,0,0,9,3,3,10,25,0,25,0,0,25,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,14,21,0,0,0,0,0
902,1,3,0,1,0,4,4,0,0,0,4,0,0,10,7,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0
903,0,1,0,0,0,1,0,3,0,0,3,0,5,24,40,69,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,4,2,0,8,0,0,0,0,0
904,0,0,2,0,0,2,2,6,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0
905,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
906,0,0,0,0,0,0,4,2,2,2,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,6,0,0,0,0,0
907,1,2,0,0,0,2,3,2,0,7,12,0,0,32,0,32,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
908,0,0,1,0,0,1,6,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
909,0,1,1,0,0,2,10,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,7,0,0,0,0,0
910,0,2,0,0,0,2,10,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,5,0,0,0,0,0
911,0,5,5,0,0,10,0,4,0,0,4,0,5,0,0,5,0,1,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,4,0,0,0,0,0
912,0,0,1,0,0,1,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
913,1,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,0,1,3,1,0,5,19,0,5,2,26,0,0,0,0,0,0,1,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,12,0,0,0,0,0
915,1,1,2,0,0,3,0,0,0,1,1,0,0,10,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,5,1,0,2,8,0,0,0,0,0
916,1,1,0,2,0,3,5,3,6,0,14,0,0,10,0,10,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,6,0,0,0,0,0
917,1,1,3,0,1,5,0,9,0,4,13,0,5,0,5,10,0,1,1,3,5,0,4,0,0,4,0,5,0,0,5,0,0,0,0,0,0,5,1,10,16,0,0,0,0,0
918,0,2,1,0,0,3,3,2,2,2,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0
919,1,1,4,1,0,6,3,4,2,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
920,0,0,1,1,0,2,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
921,0,8,0,0,0,8,1,4,0,2,7,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,2,3,0,0,5,0,0,0,0,0,7,0,1,0,8,0,0,0,0,0
922,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
923,0,0,1,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0
924,0,0,2,0,0,2,1,4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,7,3,20,0,0,0,0,0
925,0,1,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,0,0,0,0
926,1,3,0,0,0,3,1,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,11,4,0,0,15,0,0,0,0,0
927,0,0,2,0,0,2,4,10,2,0,16,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,8,0,0,0,0,0
928,0,0,2,0,0,2,0,3,2,0,5,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,0,0,0,0,0
929,1,5,0,4,1,10,0,0,5,5,10,0,0,10,6,16,0,0,2,1,3,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,4,0,4,1,9,0,0,1,0,1
930,0,0,2,1,0,3,4,2,8,4,18,0,12,17,26,55,0,0,3,2,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,5,0,7,0,0,0,0,0
931,1,0,0,0,0,0,4,0,0,0,4,0,0,0,15,15,0,0,0,0,0,0,0,0,3,3,0,0,0,4,4,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0
932,0,0,0,0,0,0,0,20,3,18,41,0,9,16,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,8,21,38,0,0,0,0,0
933,1,2,4,0,0,6,0,15,2,2,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,1,1,0,0,2
934,1,3,1,0,0,4,9,0,0,0,9,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,13,3,0,20,1,0,0,0,1
